product_id,name,category,subcategory,price,stock,initial_rating,added_date,description
381,Apple Smartphones Feature Phone Pro,Smartphones,Feature Phone,518.65,490,4.1,2024-04-26 10:25:45.743084,Élégant Apple Smartphones Feature Phone Pro. Connectivité avancée. Idéal pour feature phone. Catégorie Smartphones.
382,Acer Accessoires Casque Standard,Accessoires,Casque,58.46,443,3.8,2023-11-25 10:25:45.743084,Élégant Acer Accessoires Casque Standard. Longue autonomie. Idéal pour casque. Catégorie Accessoires.
383,Samsung Accessoires Housse Lite,Accessoires,Housse,28.03,19,3.8,2025-05-09 10:25:45.743084,Révolutionnaire Samsung Accessoires Housse Lite. Connectivité avancée. Idéal pour housse. Catégorie Accessoires.
384,Acer Accessoires Housse Max,Accessoires,Housse,83.81,98,4.1,2024-10-03 10:25:45.743084,Performant Acer Accessoires Housse Max. Interface intuitive. Idéal pour housse. Catégorie Accessoires.
385,LG Accessoires Housse Standard,Accessoires,Housse,121.67,214,4.9,2023-12-13 10:25:45.743084,Premium LG Accessoires Housse Standard. Design moderne. Idéal pour housse. Catégorie Accessoires.
386,Sony Tablettes Android Tablet Max,Tablettes,Android Tablet,757.07,43,4.6,2025-02-18 10:25:45.743084,Compact Sony Tablettes Android Tablet Max. Longue autonomie. Idéal pour android tablet. Catégorie Tablettes.
387,Asus Smartphones iPhone Standard,Smartphones,iPhone,906.46,110,4.0,2025-09-08 10:25:45.743084,Premium Asus Smartphones iPhone Standard. Interface intuitive. Idéal pour iphone. Catégorie Smartphones.
388,Acer Gaming PC Gaming Max,Gaming,PC Gaming,809.61,486,4.9,2025-01-10 10:25:45.743084,Élégant Acer Gaming PC Gaming Max. Connectivité avancée. Idéal pour pc gaming. Catégorie Gaming.
389,Lenovo Accessoires Cable Standard,Accessoires,Cable,144.23,88,4.5,2025-06-08 10:25:45.743084,Premium Lenovo Accessoires Cable Standard. Interface intuitive. Idéal pour cable. Catégorie Accessoires.
390,Acer Accessoires Clavier Lite,Accessoires,Clavier,167.03,318,4.2,2025-04-15 10:25:45.743084,Révolutionnaire Acer Accessoires Clavier Lite. Interface intuitive. Idéal pour clavier. Catégorie Accessoires.
391,Asus Audio Enceinte Lite,Audio,Enceinte,192.75,117,4.2,2025-01-09 10:25:45.743084,Innovant Asus Audio Enceinte Lite. Interface intuitive. Idéal pour enceinte. Catégorie Audio.
392,Xiaomi Wearables Lunettes AR Plus,Wearables,Lunettes AR,159.87,433,4.1,2024-08-04 10:25:45.743084,Premium Xiaomi Wearables Lunettes AR Plus. Haute performance. Idéal pour lunettes ar. Catégorie Wearables.
393,Acer Photo Appareil Photo Plus,Photo,Appareil Photo,1692.75,405,3.8,2023-11-25 10:25:45.743084,Innovant Acer Photo Appareil Photo Plus. Haute performance. Idéal pour appareil photo. Catégorie Photo.
394,Dell Ordinateurs Ultrabook Plus,Ordinateurs,Ultrabook,843.42,238,4.1,2025-02-27 10:25:45.743084,Premium Dell Ordinateurs Ultrabook Plus. Design moderne. Idéal pour ultrabook. Catégorie Ordinateurs.
395,Apple Gaming Jeux Pro,Gaming,Jeux,1041.25,71,4.3,2025-06-29 10:25:45.743084,Innovant Apple Gaming Jeux Pro. Design moderne. Idéal pour jeux. Catégorie Gaming.
396,Apple Composants Carte Graphique Lite,Composants,Carte Graphique,354.07,309,4.3,2023-11-27 10:25:45.743084,Polyvalent Apple Composants Carte Graphique Lite. Haute performance. Idéal pour carte graphique. Catégorie Composants.
397,Samsung Accessoires Casque Plus,Accessoires,Casque,97.94,392,4.6,2024-09-24 10:25:45.743084,Compact Samsung Accessoires Casque Plus. Longue autonomie. Idéal pour casque. Catégorie Accessoires.
398,Acer Smart Home Caméra Lite,Smart Home,Caméra,149.45,398,4.0,2024-11-25 10:25:45.743084,Révolutionnaire Acer Smart Home Caméra Lite. Longue autonomie. Idéal pour caméra. Catégorie Smart Home.
399,LG Accessoires Clavier Pro,Accessoires,Clavier,150.36,303,4.6,2025-06-11 10:25:45.743084,Polyvalent LG Accessoires Clavier Pro. Design moderne. Idéal pour clavier. Catégorie Accessoires.
400,Sony Accessoires Clavier Max,Accessoires,Clavier,15.24,403,4.4,2024-12-08 10:25:45.743084,Révolutionnaire Sony Accessoires Clavier Max. Longue autonomie. Idéal pour clavier. Catégorie Accessoires.
401,Asus Tablettes Windows Tablet Plus,Tablettes,Windows Tablet,732.48,162,4.9,2024-09-30 10:25:45.743084,Premium Asus Tablettes Windows Tablet Plus. Design moderne. Idéal pour windows tablet. Catégorie Tablettes.
402,Apple Audio Casque Bluetooth Plus,Audio,Casque Bluetooth,109.66,250,4.1,2025-06-13 10:25:45.743084,Compact Apple Audio Casque Bluetooth Plus. Longue autonomie. Idéal pour casque bluetooth. Catégorie Audio.
403,Dell Smartphones Feature Phone Max,Smartphones,Feature Phone,201.29,356,4.9,2024-02-13 10:25:45.743084,Polyvalent Dell Smartphones Feature Phone Max. Haute performance. Idéal pour feature phone. Catégorie Smartphones.
404,Samsung Ordinateurs Workstation Max,Ordinateurs,Workstation,2673.0,194,4.7,2025-03-19 10:25:45.743084,Élégant Samsung Ordinateurs Workstation Max. Connectivité avancée. Idéal pour workstation. Catégorie Ordinateurs.
405,Dell Ordinateurs Desktop Standard,Ordinateurs,Desktop,2178.82,59,4.5,2024-02-15 10:25:45.743084,Performant Dell Ordinateurs Desktop Standard. Connectivité avancée. Idéal pour desktop. Catégorie Ordinateurs.
406,Asus Smartphones Android Max,Smartphones,Android,328.63,97,4.5,2025-09-26 10:25:45.743084,Innovant Asus Smartphones Android Max. Design moderne. Idéal pour android. Catégorie Smartphones.
407,Apple Accessoires Cable Pro,Accessoires,Cable,136.17,417,3.6,2024-06-02 10:25:45.743084,Révolutionnaire Apple Accessoires Cable Pro. Longue autonomie. Idéal pour cable. Catégorie Accessoires.
408,Sony Accessoires Casque Max,Accessoires,Casque,126.21,355,4.9,2024-10-14 10:25:45.743084,Compact Sony Accessoires Casque Max. Design moderne. Idéal pour casque. Catégorie Accessoires.
409,LG Smartphones Feature Phone Standard,Smartphones,Feature Phone,815.36,354,3.7,2025-03-27 10:25:45.743084,Révolutionnaire LG Smartphones Feature Phone Standard. Longue autonomie. Idéal pour feature phone. Catégorie Smartphones.
410,Acer Composants SSD Pro,Composants,SSD,867.55,72,4.3,2025-04-02 10:25:45.743084,Révolutionnaire Acer Composants SSD Pro. Design moderne. Idéal pour ssd. Catégorie Composants.
411,Lenovo Smartphones Feature Phone Plus,Smartphones,Feature Phone,1353.19,221,4.0,2025-09-18 10:25:45.743084,Performant Lenovo Smartphones Feature Phone Plus. Interface intuitive. Idéal pour feature phone. Catégorie Smartphones.
412,Sony Accessoires Souris Max,Accessoires,Souris,56.58,118,4.1,2024-10-17 10:25:45.743084,Polyvalent Sony Accessoires Souris Max. Design moderne. Idéal pour souris. Catégorie Accessoires.
413,Xiaomi Ordinateurs Ultrabook Lite,Ordinateurs,Ultrabook,1495.78,181,4.4,2024-04-23 10:25:45.743084,Élégant Xiaomi Ordinateurs Ultrabook Lite. Haute performance. Idéal pour ultrabook. Catégorie Ordinateurs.
414,Apple Smartphones iPhone Plus,Smartphones,iPhone,627.85,383,4.9,2025-07-26 10:25:45.743084,Compact Apple Smartphones iPhone Plus. Connectivité avancée. Idéal pour iphone. Catégorie Smartphones.
415,Xiaomi Ordinateurs Desktop Plus,Ordinateurs,Desktop,2428.0,217,4.2,2024-09-06 10:25:45.743084,Polyvalent Xiaomi Ordinateurs Desktop Plus. Connectivité avancée. Idéal pour desktop. Catégorie Ordinateurs.
416,Xiaomi Accessoires Cable Standard,Accessoires,Cable,184.13,255,5.0,2024-11-11 10:25:45.743084,Élégant Xiaomi Accessoires Cable Standard. Connectivité avancée. Idéal pour cable. Catégorie Accessoires.
417,Sony Gaming Manette Lite,Gaming,Manette,1729.61,395,4.4,2025-01-24 10:25:45.743084,Innovant Sony Gaming Manette Lite. Connectivité avancée. Idéal pour manette. Catégorie Gaming.
418,LG Smartphones Android Pro,Smartphones,Android,1237.02,87,3.7,2024-05-29 10:25:45.743084,Compact LG Smartphones Android Pro. Design moderne. Idéal pour android. Catégorie Smartphones.
419,Asus Tablettes Android Tablet Max,Tablettes,Android Tablet,1186.13,360,3.8,2025-03-27 10:25:45.743084,Élégant Asus Tablettes Android Tablet Max. Haute performance. Idéal pour android tablet. Catégorie Tablettes.
420,Acer Ordinateurs Laptop Max,Ordinateurs,Laptop,2242.86,274,4.6,2025-08-16 10:25:45.743084,Révolutionnaire Acer Ordinateurs Laptop Max. Design moderne. Idéal pour laptop. Catégorie Ordinateurs.
421,Asus Gaming PC Gaming Standard,Gaming,PC Gaming,1551.9,491,3.6,2024-01-21 10:25:45.743084,Puissant Asus Gaming PC Gaming Standard. Interface intuitive. Idéal pour pc gaming. Catégorie Gaming.
422,Apple Gaming Manette Plus,Gaming,Manette,1969.04,335,4.2,2025-05-06 10:25:45.743084,Performant Apple Gaming Manette Plus. Interface intuitive. Idéal pour manette. Catégorie Gaming.
423,Acer Ordinateurs Laptop Max,Ordinateurs,Laptop,517.48,25,3.7,2024-06-11 10:25:45.743084,Innovant Acer Ordinateurs Laptop Max. Longue autonomie. Idéal pour laptop. Catégorie Ordinateurs.
424,Sony Tablettes Windows Tablet Pro,Tablettes,Windows Tablet,815.75,406,4.1,2024-08-25 10:25:45.743084,Performant Sony Tablettes Windows Tablet Pro. Design moderne. Idéal pour windows tablet. Catégorie Tablettes.
425,Lenovo Smart Home Thermostat Max,Smart Home,Thermostat,382.54,120,4.6,2024-08-02 10:25:45.743084,Polyvalent Lenovo Smart Home Thermostat Max. Design moderne. Idéal pour thermostat. Catégorie Smart Home.
426,Apple Accessoires Cable Max,Accessoires,Cable,184.39,288,4.2,2023-12-23 10:25:45.743084,Élégant Apple Accessoires Cable Max. Design moderne. Idéal pour cable. Catégorie Accessoires.
427,LG Accessoires Souris Standard,Accessoires,Souris,177.93,361,3.7,2024-09-04 10:25:45.743084,Performant LG Accessoires Souris Standard. Longue autonomie. Idéal pour souris. Catégorie Accessoires.
428,Lenovo Tablettes Windows Tablet Standard,Tablettes,Windows Tablet,1034.06,440,3.9,2025-06-14 10:25:45.743084,Puissant Lenovo Tablettes Windows Tablet Standard. Interface intuitive. Idéal pour windows tablet. Catégorie Tablettes.
429,Acer Audio Enceinte Lite,Audio,Enceinte,474.52,29,4.1,2024-12-20 10:25:45.743084,Performant Acer Audio Enceinte Lite. Haute performance. Idéal pour enceinte. Catégorie Audio.
430,Lenovo Composants SSD Standard,Composants,SSD,1097.89,406,3.6,2024-06-23 10:25:45.743084,Élégant Lenovo Composants SSD Standard. Haute performance. Idéal pour ssd. Catégorie Composants.
431,Samsung Composants Carte Graphique Max,Composants,Carte Graphique,63.49,201,4.4,2025-08-05 10:25:45.743084,Performant Samsung Composants Carte Graphique Max. Haute performance. Idéal pour carte graphique. Catégorie Composants.
432,Sony Gaming Jeux Pro,Gaming,Jeux,219.9,381,4.4,2024-02-07 10:25:45.743084,Compact Sony Gaming Jeux Pro. Haute performance. Idéal pour jeux. Catégorie Gaming.
433,Dell Accessoires Cable Lite,Accessoires,Cable,113.48,35,3.6,2025-06-19 10:25:45.743084,Innovant Dell Accessoires Cable Lite. Design moderne. Idéal pour cable. Catégorie Accessoires.
434,Samsung Accessoires Cable Lite,Accessoires,Cable,92.7,124,4.1,2024-02-10 10:25:45.743084,Révolutionnaire Samsung Accessoires Cable Lite. Design moderne. Idéal pour cable. Catégorie Accessoires.
435,HP Tablettes Windows Tablet Max,Tablettes,Windows Tablet,623.81,222,4.1,2025-07-03 10:25:45.743084,Innovant HP Tablettes Windows Tablet Max. Connectivité avancée. Idéal pour windows tablet. Catégorie Tablettes.
436,Xiaomi Composants Carte Graphique Max,Composants,Carte Graphique,830.79,234,4.0,2024-10-14 10:25:45.743084,Révolutionnaire Xiaomi Composants Carte Graphique Max. Connectivité avancée. Idéal pour carte graphique. Catégorie Composants.
437,HP Photo Stabilisateur Standard,Photo,Stabilisateur,4613.31,123,4.3,2024-08-10 10:25:45.743084,Performant HP Photo Stabilisateur Standard. Longue autonomie. Idéal pour stabilisateur. Catégorie Photo.
438,Dell Accessoires Casque Plus,Accessoires,Casque,78.24,469,4.0,2024-01-12 10:25:45.743084,Innovant Dell Accessoires Casque Plus. Longue autonomie. Idéal pour casque. Catégorie Accessoires.
439,Samsung Ordinateurs Laptop Max,Ordinateurs,Laptop,2640.57,170,4.1,2025-06-07 10:25:45.743084,Compact Samsung Ordinateurs Laptop Max. Longue autonomie. Idéal pour laptop. Catégorie Ordinateurs.
440,Apple Accessoires Souris Plus,Accessoires,Souris,181.54,490,4.7,2025-05-01 10:25:45.743084,Performant Apple Accessoires Souris Plus. Haute performance. Idéal pour souris. Catégorie Accessoires.
441,Samsung Composants SSD Lite,Composants,SSD,1024.03,485,3.7,2025-03-05 10:25:45.743084,Élégant Samsung Composants SSD Lite. Longue autonomie. Idéal pour ssd. Catégorie Composants.
442,Asus Accessoires Souris Pro,Accessoires,Souris,94.92,494,4.4,2025-01-15 10:25:45.743084,Puissant Asus Accessoires Souris Pro. Interface intuitive. Idéal pour souris. Catégorie Accessoires.
443,Xiaomi Smartphones Android Standard,Smartphones,Android,1189.33,449,4.3,2024-06-06 10:25:45.743084,Innovant Xiaomi Smartphones Android Standard. Haute performance. Idéal pour android. Catégorie Smartphones.
444,Lenovo Ordinateurs Ultrabook Plus,Ordinateurs,Ultrabook,2269.93,180,4.0,2024-10-25 10:25:45.743084,Élégant Lenovo Ordinateurs Ultrabook Plus. Interface intuitive. Idéal pour ultrabook. Catégorie Ordinateurs.
445,Sony Tablettes Android Tablet Lite,Tablettes,Android Tablet,494.96,214,4.6,2024-01-22 10:25:45.743084,Performant Sony Tablettes Android Tablet Lite. Longue autonomie. Idéal pour android tablet. Catégorie Tablettes.
446,Asus Smart Home Thermostat Max,Smart Home,Thermostat,96.15,117,4.3,2025-09-02 10:25:45.743084,Puissant Asus Smart Home Thermostat Max. Longue autonomie. Idéal pour thermostat. Catégorie Smart Home.
447,Sony Composants Processeur Plus,Composants,Processeur,566.46,226,4.2,2024-09-09 10:25:45.743084,Premium Sony Composants Processeur Plus. Haute performance. Idéal pour processeur. Catégorie Composants.
448,Samsung Smart Home Thermostat Standard,Smart Home,Thermostat,108.96,378,4.5,2025-04-04 10:25:45.743084,Performant Samsung Smart Home Thermostat Standard. Haute performance. Idéal pour thermostat. Catégorie Smart Home.
449,Lenovo Photo Drone Plus,Photo,Drone,1685.24,443,4.7,2024-09-07 10:25:45.743084,Révolutionnaire Lenovo Photo Drone Plus. Interface intuitive. Idéal pour drone. Catégorie Photo.
450,Apple Accessoires Housse Lite,Accessoires,Housse,59.75,36,5.0,2025-01-21 10:25:45.743084,Performant Apple Accessoires Housse Lite. Haute performance. Idéal pour housse. Catégorie Accessoires.
451,LG Audio Soundbar Standard,Audio,Soundbar,329.72,316,4.4,2025-09-14 10:25:45.743084,Performant LG Audio Soundbar Standard. Design moderne. Idéal pour soundbar. Catégorie Audio.
452,Samsung Accessoires Housse Pro,Accessoires,Housse,191.35,95,4.8,2025-05-10 10:25:45.743084,Premium Samsung Accessoires Housse Pro. Haute performance. Idéal pour housse. Catégorie Accessoires.
453,Dell Photo Appareil Photo Pro,Photo,Appareil Photo,3523.0,119,3.5,2024-09-20 10:25:45.743084,Premium Dell Photo Appareil Photo Pro. Connectivité avancée. Idéal pour appareil photo. Catégorie Photo.
454,Acer Accessoires Clavier Pro,Accessoires,Clavier,186.06,490,4.3,2024-05-27 10:25:45.743084,Puissant Acer Accessoires Clavier Pro. Haute performance. Idéal pour clavier. Catégorie Accessoires.
455,Sony Photo Drone Lite,Photo,Drone,3985.42,436,3.8,2025-01-02 10:25:45.743084,Révolutionnaire Sony Photo Drone Lite. Interface intuitive. Idéal pour drone. Catégorie Photo.
456,Apple Ordinateurs Laptop Pro,Ordinateurs,Laptop,2319.69,11,3.6,2024-12-20 10:25:45.743084,Compact Apple Ordinateurs Laptop Pro. Connectivité avancée. Idéal pour laptop. Catégorie Ordinateurs.
457,Asus Smartphones Feature Phone Max,Smartphones,Feature Phone,738.28,121,4.3,2024-07-19 10:25:45.743084,Premium Asus Smartphones Feature Phone Max. Connectivité avancée. Idéal pour feature phone. Catégorie Smartphones.
458,Apple Gaming Manette Standard,Gaming,Manette,784.63,34,4.6,2025-08-05 10:25:45.743084,Innovant Apple Gaming Manette Standard. Longue autonomie. Idéal pour manette. Catégorie Gaming.
459,Dell Wearables Lunettes AR Plus,Wearables,Lunettes AR,692.39,488,4.1,2025-04-15 10:25:45.743084,Puissant Dell Wearables Lunettes AR Plus. Connectivité avancée. Idéal pour lunettes ar. Catégorie Wearables.
460,Sony Accessoires Casque Plus,Accessoires,Casque,182.02,250,4.5,2025-02-11 10:25:45.743084,Innovant Sony Accessoires Casque Plus. Design moderne. Idéal pour casque. Catégorie Accessoires.
461,HP Ordinateurs Desktop Max,Ordinateurs,Desktop,1629.71,66,4.2,2025-09-22 10:25:45.743084,Innovant HP Ordinateurs Desktop Max. Design moderne. Idéal pour desktop. Catégorie Ordinateurs.
462,Dell Smart Home Éclairage Standard,Smart Home,Éclairage,54.08,481,4.2,2025-05-18 10:25:45.743084,Élégant Dell Smart Home Éclairage Standard. Haute performance. Idéal pour éclairage. Catégorie Smart Home.
463,Sony Photo Stabilisateur Lite,Photo,Stabilisateur,4024.9,37,3.9,2024-05-07 10:25:45.743084,Performant Sony Photo Stabilisateur Lite. Interface intuitive. Idéal pour stabilisateur. Catégorie Photo.
464,Samsung Accessoires Casque Max,Accessoires,Casque,64.16,279,4.1,2023-11-24 10:25:45.743084,Premium Samsung Accessoires Casque Max. Longue autonomie. Idéal pour casque. Catégorie Accessoires.
465,Lenovo Audio Casque Bluetooth Plus,Audio,Casque Bluetooth,34.65,229,4.0,2025-08-08 10:25:45.743084,Puissant Lenovo Audio Casque Bluetooth Plus. Haute performance. Idéal pour casque bluetooth. Catégorie Audio.
466,Dell Accessoires Cable Pro,Accessoires,Cable,162.95,336,4.5,2025-04-16 10:25:45.743084,Premium Dell Accessoires Cable Pro. Haute performance. Idéal pour cable. Catégorie Accessoires.
467,Apple Accessoires Casque Standard,Accessoires,Casque,108.31,167,3.7,2024-05-14 10:25:45.743084,Polyvalent Apple Accessoires Casque Standard. Haute performance. Idéal pour casque. Catégorie Accessoires.
468,Asus Wearables Bracelet Connecté Standard,Wearables,Bracelet Connecté,579.65,448,3.6,2025-06-17 10:25:45.743084,Performant Asus Wearables Bracelet Connecté Standard. Interface intuitive. Idéal pour bracelet connecté. Catégorie Wearables.
469,Samsung Smartphones Android Plus,Smartphones,Android,1389.1,440,4.5,2025-03-30 10:25:45.743084,Révolutionnaire Samsung Smartphones Android Plus. Design moderne. Idéal pour android. Catégorie Smartphones.
470,Asus Ordinateurs Workstation Max,Ordinateurs,Workstation,1852.93,327,4.3,2024-06-10 10:25:45.743084,Révolutionnaire Asus Ordinateurs Workstation Max. Connectivité avancée. Idéal pour workstation. Catégorie Ordinateurs.
471,Asus Ordinateurs Ultrabook Max,Ordinateurs,Ultrabook,1757.99,245,4.1,2025-09-11 10:25:45.743084,Révolutionnaire Asus Ordinateurs Ultrabook Max. Connectivité avancée. Idéal pour ultrabook. Catégorie Ordinateurs.
472,Dell Tablettes Android Tablet Plus,Tablettes,Android Tablet,455.2,78,3.7,2025-02-25 10:25:45.743084,Performant Dell Tablettes Android Tablet Plus. Longue autonomie. Idéal pour android tablet. Catégorie Tablettes.
